Transaction_ID,Category,Subcategory,Date_Categorized,Source
TXN_48B72841,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_84728325,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C28B776B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ACD10400,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2BB742B6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_989A5EA8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_80CFAD50,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B1F38FAB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6752B6A6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9AF93999,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3D2BF455,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5CC674EE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2BC506C1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1861CEC7,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_53CC44CC,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_F82DBC29,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1E064A9D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_305D3DD4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DA0297DF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_45A8E0D2,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_39E3C4EC,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_3E21C856,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EE16EF61,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FF4353B7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_61A759E2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0ADC66B1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AF4FAFA3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5C54081D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BFDD6852,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_63A7AC83,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3CC8DA6C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B730EC70,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_79273DB3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F50909B0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0D902DD9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A74D8FA4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_383DC304,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_62965639,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_DA4F9383,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_74888238,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B20C04EF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_74B5C6E5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2C0C4822,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6C59BECD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D4DF81E4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CB066190,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D926F47B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_23105B82,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4BA4F72B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E9FE6BD5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_61EF9638,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D2925367,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_23562634,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8F1A9344,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7FDDC81B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DEBB8233,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C2317739,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_42FAE403,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_5FC02EC9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8A1EF3B7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_217FAB20,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6F621541,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DA09553D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C55C6A9C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2105BE6B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7630ADAD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B200047E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_798A245F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CA0FB376,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_57B6A7AA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BA02202D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D6BC5925,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_36309DA6,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_FAFE151F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5FF426B9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A0DF13E8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_57A3EAD1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3B89AF95,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_944ADC63,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6D8BC0DD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_10BCFEF2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1D914C5D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_932A3E62,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_860ECCEF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_893E49C2,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_32EBB289,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_8A596198,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3A06928C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C6CD55D7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7D20799F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_63E6F27F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_65B78A46,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5440257C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0B5EFD1F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DBFCF33A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A702B6EE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_02C12492,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FFA330BA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_18402D6E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3744D62A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CE375C8F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D622867C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3B531572,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_93254721,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C61C5ECC,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_B92F789D,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_C58C1CF4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D41B6A6A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4B66C2E7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_42195D7F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0074ACA5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_726EC5A6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_17C31113,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_227A1091,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_368E4754,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6E4CE6A9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F5ED5980,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_056BB0D4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C80ED190,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_6CF03E90,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8DB77465,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9A88CE4D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CF795662,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E881DA92,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_817E1372,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_0809BFEE,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_105AC44B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EC99E6A6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_82900AA3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_36F976FC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_919A0644,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2EF9310A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C95B9145,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_31F15411,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E525EE9F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4B9A7226,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ADC64090,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FA995601,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_36AD7F52,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3A49F41E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_85547375,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DD4E092C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8794FB77,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_ADC7784F,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_13F5D2FB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9DB281FD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B3F02AC8,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A58B22CB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BE569BB1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_56460325,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4E803C5B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ABC1AD61,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EC9592DB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5AC6356B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EBFF12AB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A406A9C3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A98F494E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4B761B19,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_74446661,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8A9D975D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F4210DCF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A86C24B6,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FAB0444F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D125DD41,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_891286AF,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0F037B20,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_642B211E,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_E573D640,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2A38F66B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B30A5C02,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2D1A8F55,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_441A8DB5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9341E6F1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_34F2E4B0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_993A06D0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ECB975AD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9F2641F9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E18ADE44,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_610F12A7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2F185F94,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EB368AE9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B9DFECCB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_61BD6322,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E832E556,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2B990FD3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BEA80A03,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_D1A677C2,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_7A7D7286,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3F580B2F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C511566E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2D19771E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2DF72153,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_FA3F2A12,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_C791AC59,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_1D8495BD,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_F62A0686,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_33E42804,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CD5AFB4B,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_4A1E223B,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_33C15836,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_23D6CAD9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AACDC7CA,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_64628DE0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_48354DC4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0006F214,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2ADA5845,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3AE7963E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BCCCC72D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A09EC551,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_747365E4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E9DDB723,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_4D1A0050,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A56CA3DC,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E9B1AF94,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EDC5838C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_621D3815,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_E8DCD9CD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_25B42581,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5C304D92,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_18E18B0A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_A591DFA9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_18A87277,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D3CC9B3B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F96ECBED,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D7C8B727,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_AFA6407A,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_DF0BFC64,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ED48125E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1F08E94A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F96ADC13,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BFA17716,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_60A26BF7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C96C737B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_0D051518,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FFF5376A,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_07408AE0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2141BEC2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_EB4C5B96,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_5FD2DC65,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DC03CB2C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_369C02B1,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_76DF00C5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_85AB6CF0,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_2F788FE7,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_054CEBCB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_BB7DD77E,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_52DF533D,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_2E505914,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_41A1FE05,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_93D6584C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_7B810F0F,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_9E1E20B2,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_19AD38E5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_57DA27FB,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_C3BEA86D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F6E0D877,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F9506F64,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D907D7D9,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_04FB371D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ABA9B22D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_DFFFC7B4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_98E75602,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F6A99C5C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D6A56500,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_B9E39E75,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1F27C245,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_42B98C0D,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_51E5C14A,Entertainment,Streaming & Media,2025-10-05 19:44:26,Rule: Streaming Services
TXN_0A6079BD,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1222C54D,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_8B0AB83C,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_F5494CE4,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_AF33E46B,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_FFB60E85,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_3EA4ACC3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_1DB8FCA3,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_ED7D7E85,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_87960721,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_38F4D588,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_D3570010,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
TXN_CCBFF1B5,Food & Dining,Groceries,2025-10-05 19:44:26,Rule: Supermarket Groceries
